processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBVP1163-11	JN008225	2273855	JP No. 107881 (MONT):::DNA 1395	JN008225	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	187	Fabales	891	Fabaceae			264276	Vigna	443963	Vigna nepalensis																							taxon:157747										Nepal													
GBVU4291-13	JQ933336	3714112	C.A. Pendry et al. DNEP2 A64 (E)	JQ933336	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	187	Fabales	891	Fabaceae			281272	Flemingia	429327	Flemingia macrophylla					(Willd.)Merr.																		taxon:520843										Nepal		Narayani											
GBVU4443-13	JQ933510	3714264	D.G. Long et al. ENEP 339 (E)	JQ933510	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	35476	Asterales	100962	Asteraceae			554935	Tricholepis	554936	Tricholepis furcata					DC.																		taxon:1205797										Nepal		Bagmati											
GBVW127-13	JX087860	3714948	Egan 7	JX087860	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	203	Ranunculales	121255	Papaveraceae			291820	Meconopsis	557351	Meconopsis paniculata					(D. Don) Prain																		taxon:248844										Nepal													
GBVW158-13	JX087891	3714979	Egan 4	JX087891	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	203	Ranunculales	121255	Papaveraceae			291820	Meconopsis	557356	Meconopsis simplicifolia					(D. Don) Walp.																		taxon:248850										Nepal													
GWOSQ239-11	BC ZSM Lep 44845	2144924	BC ZSM Lep 44845	BC ZSM Lep 44845	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAZ1092	20	Arthropoda	82	Insecta	113	Lepidoptera											Ulf Buchsbaum							Csorba & Ronkay							A	F	S										630				Nepal					1335385	http://www.boldsystems.org/pics/GWOSQ/BC_ZSM_Lep_44845+1315839868.JPG	Dorsal	Adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Axel Hausmann
GWOSQ270-11	BC ZSM Lep 44876	2144955	BC ZSM Lep 44876	BC ZSM Lep 44876	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAH6725	20	Arthropoda	82	Insecta	113	Lepidoptera											Ulf Buchsbaum							M. Hreblay & G. Csorba							A	M	S						27.7833	86.65			2800				Nepal					1335416	http://www.boldsystems.org/pics/GWOSQ/BC_ZSM_Lep_44876+1315839992.JPG	Dorsal	Adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Axel Hausmann
GWOSQ271-11	BC ZSM Lep 44877	2144956	BC ZSM Lep 44877	BC ZSM Lep 44877	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAH6725	20	Arthropoda	82	Insecta	113	Lepidoptera											Ulf Buchsbaum							M. Hreblay & G. Csorba							A	F	S						27.7833	86.65			2300				Nepal					1335417	http://www.boldsystems.org/pics/GWOSQ/BC_ZSM_Lep_44877+1315839992.JPG	Dorsal	Adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Axel Hausmann
GWOST357-11	BC ZSM Lep 47908	2197438	BC ZSM Lep 47908	BC ZSM Lep 47908	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAE9568	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	F	S										2900				Nepal					1389711	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47908+1317742920.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOST372-11	BC ZSM Lep 47923	2197453	BC ZSM Lep 47923	BC ZSM Lep 47923	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABA5074	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	M	S										2900				Nepal					1389726	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47923+1317742980.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOTE681-12	BC ZSM Lep add 57827	2493544	BC ZSM Lep add 57827	BC ZSM Lep add 57827	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABW5724	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							Siniaev & Afonin															28.4	83.6833			2700				Nepal					1594560	http://www.boldsystems.org/pics/GWOTE/BC_ZSM_Lep_add_57827+1332406526.JPG	Dorsal		Axel Hausmann	2012	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
GWOTG475-12	BC ZSM Lep 62751	2533844	BC ZSM Lep 62751	BC ZSM Lep 62751	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAZ8776	20	Arthropoda	82	Insecta	113	Lepidoptera											Claude Herbulot							Siniaev & Afonin							A	F	S						28.4	83.7			4200				Nepal					1638601	http://www.boldsystems.org/pics/GWOTG/BC_ZSM_Lep_62751+1338488516.JPG	Adult	Dorsal	Axel Hausmann	2012	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
GWOTM475-14	BC ZSM Lep 70116	4307949	BC ZSM Lep 70116	BC ZSM Lep 70116	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAJ5537	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							Cl. Herbulot															27.7	85.3			1320				Nepal					2261892	http://www.boldsystems.org/pics/GWOTM/BC_ZSM_Lep_70116+1394119774.JPG	adult	Dorsal	Axel Hausmann	2014	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
GWOTY985-14	BC ZSM Lep 83356	5076235	BC ZSM Lep 83356	BC ZSM Lep 83356	SNSB, Zoologische Staatssammlung Muenchen			20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5242	Larentiinae	7695	Perizoma	647309	Perizoma molybda			Axel Hausmann				Type:Holotype			F. Lobbichler							a	M	S				Holotype		28.6667	84.0167			4000				Nepal		Manangbhot		Jargend-Khola	2455837|2455726	http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83356b+1413992464.JPG|http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83356+1413992448.JPG	labels|adult	Labels|Dorsal	Axel Hausmann|Axel Hausmann	2014|2014	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann|photo work group Dr. Axel Hausmann
ITSAK1233-14	GQ905894	4721189	Long 17195 E 1989	GQ905894	Mined from GenBank, NCBI			176192	Bryophyta	176410	Bryopsida	410729	Hookeriales	410730	Daltoniaceae			461459	Daltonia	637242	Daltonia semitorta																							Daltonia semitorta										Nepal													
ITSAL3111-14	HQ452107	4658654	S B55 East Nepal  D.G.Long 20853	HQ452107	Mined from GenBank, NCBI			176192	Bryophyta	176410	Bryopsida	210668	Hypnales	410414	Amblystegiaceae			410945	Sanionia	410946	Sanionia uncinata					Loeske, 1907																		Sanionia uncinata										Nepal													
ITSAO1693-14	JX569808	4711653	NAST-F8	JX569808	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			368249	Swertia	622444	Swertia chirayita																							Swertia chirayita										Nepal		Lalitpur											
JPCAD377-08	08JPCAD-377	751493		08JPCAD-377	Smithsonian Institution, National Museum of Natural History		BOLD:AAE7414	20	Arthropoda	82	Insecta	99	Trichoptera	1469	Hydropsychidae	95145	Macronematinae	95146	Macrostemum	130997	Macrostemum punctatum			Oliver S. Flint, Jr.		Betten, 1909					Karki							A		S										1800				Nepal		GaneshiHimal	MailungKoa	40km NW Kathmandu									
LBEOA053-11	EUPT-11-051	2012640	BMB-11-053	BMB-11-053	Museum Witt Muenchen		BOLD:AAY9729	20	Arthropoda	82	Insecta	113	Lepidoptera											Sergey N. Pugaev							M. Hreblay							A	M	S						29.09	81.53			2250				Nepal													
LBEOA1011-11	2011.2047	2138239	2011.2047	2011.2047	Museum Witt Muenchen		BOLD:ABX8592	20	Arthropoda	82	Insecta	113	Lepidoptera											Vadim V. Zolotuhin							Csovari & Hreblay							A	M	S						27.21	87.4			2650				Nepal	Eastern												
LOWAB163-07	LOWA-NL-39	586129		LOWA-NL-39	McGuire Centre for Lepidoptera and Biodiversity		BOLD:AAF2919	20	Arthropoda	82	Insecta	113	Lepidoptera	675	Hesperiidae	3061	Hesperiinae	3291	Ochlodes	94980	Ochlodes brahma			Vladimir A. Lukhtanov		Moore, 1878					Andrei Sourakov															29	82.4			2600				Nepal				Parela-Chepka trail, Suli Gaad River									
MBIL196-10	CCDB-04589-A6	1587045	BMNH(E) #909038	BMNH-ARCPL03YL	Natural History Museum, London			20	Arthropoda	82	Insecta	127	Diptera											Yvonne Linton				Vouchered:Registered Collection	leg									A	F	S														Nepal													
PMANL4711-15	USNM ENT 01068387	6324494	USNM ENT 01068387		Smithsonian Institution, National Museum of Natural History		BOLD:ACY1891	20	Arthropoda	82	Insecta	113	Lepidoptera											Scott E. Miller							MG Allen									S						27.5708	85.4056	Google Earth	1	2500				Nepal	Central												
SARBB789-09	BC-RBP 2814	1197835		BC-RBP 2814	Research Collection of Ron Brechlin		BOLD:AAC9250	20	Arthropoda	82	Insecta	113	Lepidoptera											Ron Brechlin							Shenga							A	M	S										2000				Nepal													
SASNC1011-11	barcode SNB 3000	2168424		barcode SNB 3000	Research Collection of Swen Loeffler		BOLD:ABA7329	20	Arthropoda	82	Insecta	113	Lepidoptera											Stefan Naumann							V. Gurko							A	F	S										2900				Nepal													
SICOA1182-18	CCDB-30450-D06	9045816	USNMENT01453421		Smithsonian Institution, National Museum of Natural History		BOLD:ADO7762	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	312806	Nebriinae	879922	Paropisthius	879923	Paropisthius indicus			USNM curators				Vouchered:Registered Collection	inv leg		Konstantilnov, Lingafelter, Volkovitsh										on ground vegetation, under rocks					28.1123	85.3462			3540				Nepal				Langtang Nat. Park, Lauribinayak	3413631|3413630	http://www.boldsystems.org/pics/SICOA/CCDB-30450-D06_Lateral+1538059020.jpg|http://www.boldsystems.org/pics/SICOA/CCDB-30450-D06_Dorsal+1539098046.jpg	Lateral|Dorsal	|	Smithsonian Institution|Smithsonian Institution	2018|2018	CreativeCommons - Attribution|CreativeCommons - Attribution	Smithsonian Institution|Smithsonian Institution	CBG Photography Group|CBG Photography Group
SICOC696-18	CCDB-32966-C07	9569099	USNMENT01522192		Smithsonian Institution, National Museum of Natural History		BOLD:ADV3516	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	5944	Chrysomelinae	921802	Agrosteomela	921803	Agrosteomela indica			USNM Curators				Vouchered:Registered Collection	inv leg		Konstantinov, Lingafelter, Volkovitsh										Forest Small Valley with Stream					27.5918	86.3265			2240		470		Nepal				Jiri reg, Shivalaya-Deorali	3484635	http://www.boldsystems.org/pics/SICOC/CCDB-32966-C07+1550678460.jpg	Dorsal		Smithsonian Institution	2019	CreativeCommons - Attribution	Smithsonian Institution	CBG Photography Group
SICOD503-19	CCDB-34066-C04	10395215	USNMENT01566511		Smithsonian Institution, National Museum of Natural History		BOLD:AEH7631	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	80517	Tenthredininae	954916	Metallopeus	954918	Metallopeus coccinocerus			D. R. Smith				Vouchered:Registered Collection	inv leg		Konstantinov, Lingafelter, Volkovitsh															28.1167	85.2833			2000		100		Nepal				Lantang Nat. Park, env. Of Dhunche	3609318|3609319	http://www.boldsystems.org/pics/SICOD/CCDB-34066-C04D+1571149498.jpg|http://www.boldsystems.org/pics/SICOD/CCDB-34066-C04L+1571149542.jpg	Dorsal|Lateral	|	Smithsonian Institution|Smithsonian Institution	2019|2019	CreativeCommons - Attribution|CreativeCommons - Attribution	Smithsonian Institution|Smithsonian Institution	CBG Photography Group|CBG Photography Group
SOWA645-06	BC-Hax0638	318459		BC-Hax0638	Research Collection of Jean Haxaire		BOLD:AAB4760	20	Arthropoda	82	Insecta	113	Lepidoptera	551	Sphingidae	2035	Smerinthinae	51222	Polyptychus	75308	Polyptychus trilineatus			Jean J. Haxaire		Moore, 1888												A	M	S					GPS Source: GNS	27.6	85.4			1500				Nepal				Godavari Mt.									
SPRBA639-09	BC-RBP-1297	1038231		BC-RBP-1297	Research Collection of Ron Brechlin		BOLD:AAE7805	20	Arthropoda	82	Insecta	113	Lepidoptera											Ron Brechlin							Hreblay							A	M	S										2000				Nepal													
BASYM2819-13	DEI-GISHym19751	3258992	DEI-GISHym19751	DEI-GISHym19751	Senckenberg Deutsches Entomologisches Institut		BOLD:ACG2214	20	Arthropoda	82	Insecta	125	Hymenoptera	80410	Tenthredinidae	80517	Tenthredininae	80518	Tenthredo	339694	Tenthredo angustiannulata			Andreas Taeger							Hartmann, M.							A	F	S						29.5	82.25			2875				Nepal		Karnali		Jumla ca 3km NW									
COCUZ197-18	UHIM.ms4677	9394413	UHIM.ms4677		University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	789593	Zeugodacus	789595	Zeugodacus cucurbitae			Luc Leblanc							Bishnu Bhandari							Adult	M	S				Lure: cue lure		27.5888	83.7149							Nepal													
COCUZ564-18	UHIM.ms5968	9394780	UHIM.ms5968	FF15Np005ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.608	83.7426							Nepal				Ramnagar, Nawalparasi									
COCUZ638-18	UHIM.ms6051	9394854	UHIM.ms6051	FF15Np001ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5888	83.7149							Nepal				Ramnagar, Nawalparasi									
COCUZ649-18	UHIM.ms6062	9394865	UHIM.ms6062	FF15Np003ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5942	83.7124							Nepal				Ramnagar, Nawalparasi									
COCUZ863-18	UHIM.ms7078	9395079	UHIM.ms7078	FF15Np001CL	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	789593	Zeugodacus	789595	Zeugodacus cucurbitae			Luc Leblanc							B. Bhandari							Adult	M	S				Lure: cue lure		27.5888	83.7149							Nepal				Ramnagar, Nawalparasi									
COLLH4262-12	11468G10_NEP111	2395102		11468G10_NEP111	Museum National d'Histoire Naturelle de Paris, Provisional Research Collection		BOLD:ABW3708	20	Arthropoda	372	Collembola	150453	Poduromorpha											Louis Deharveng							Quentin Rome															27.008	87.929			2126				Nepal					1518733	http://www.boldsystems.org/pics/COLLH/NEP111_Travura_bc11468G10*6L00004LR+1325615983.jpg	patt		Louis Deharveng	2011	CreativeCommons - Attribution Non-Commercial Share-Alike		Louis Deharveng
DACIN1056-20	UHIM.ms04679	12229208	UHIM.ms04679	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	920093	Bactrocera nigrifacia			Luc Leblanc							B. Bhandari				Collection Date: April-May 2015		Cue lure	Adult		S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2013-20	UHIM.ms07808	12230165	UHIM.ms07808	FFNp038	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	79338	Dacus	994710	Dacus fletcheri			Luc Leblanc							L. Leblanc & B. Bhandari				Collection Date: 11-17 June 2017			Adult		S						28.2181	83.9732			855				Nepal				Pokhara: NARC Research Station									
DACIN2514-20	UHIM.ms09012	12230666	UHIM.ms09012	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
GBCL29305-19	LC020277	9824205			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	160628	Cicindelinae	362017	Calomera	912659	Calomera plumigera																																	Nepal													
GBCL30274-19	LC020258	9825174			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	160628	Cicindelinae	6184	Cicindela	912701	Cicindela virgula																																	Nepal													
GBCMI3546-19	MG229547	10152509	HBG2605		Mined from GenBank, NCBI		BOLD:ACG7869	20	Arthropoda	69	Malacostraca	330	Isopoda	1644	Cirolanidae			27535	Bathynomus	27536	Bathynomus giganteus					A. Milne Edwards, 1879																				27.911	85.54							Nepal													
GBCMI3616-19	MG229618	10152579	HBG2684		Mined from GenBank, NCBI		BOLD:ACG7869	20	Arthropoda	69	Malacostraca	330	Isopoda	1644	Cirolanidae			27535	Bathynomus	27536	Bathynomus giganteus					A. Milne Edwards, 1879																				28.927	83.507							Nepal													
GBGCA4200-13	JX074158	3639447	RLM7393		Mined from GenBank, NCBI		BOLD:AAV6830	18	Chordata	77	Actinopterygii	243	Cypriniformes	1144	Cyprinidae	345121	Labeoninae	140776	Garra	665971	Garra lamta																																	Nepal		Type Locality of Tianu River,Butwal											
GBHS6644-10	FJ770960	1536583	FJ770960		Mined from GenBank, NCBI		BOLD:AAA0001	18	Chordata	62	Mammalia	281	Primates	1007	Hominidae	1126056	Homininae	4523	Homo	12439	Homo sapiens					Linnaeus, 1758																												Nepal													
GBITS20979-21	KM209376	13489747		KM209376	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121244	Ericales	121410	Ericaceae			279249	Agapetes	425267	Agapetes serpens					(Wight) Sleum.																			902330(L)									Nepal													
GBITS27863-21	KT907661	13498033		KT907661	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			121709	Gentiana	1105294	Gentiana lacerulata																								Favre 1261 (LZ)									Nepal													
GBITS31755-21	KF769021	13501927		KF769021	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales	121311	Lamiaceae			427266	Craniotome	427267	Craniotome furcata					(Link) Kuntze																			O. Polunin & al. 5638 (UPS)									Nepal													
GBITS67134-21	HE657724	13554188		HE657724	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121213	Rubiaceae			554816	Neanotis	1118074	Neanotis calycina																																	Nepal													
GBITS67487-21	HE657753	13554541		HE657753	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121213	Rubiaceae			306485	Oldenlandia	1118173	Oldenlandia lineata																																	Nepal													
GBMH0936-06	AY589957	486579			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	737139	Psocodea	1867	Pediculidae			6351	Pediculus	28246	Pediculus humanus					Linnaeus, 1758																												Nepal													
GBMIN104875-17	KR811334	8445257		KR811334	Mined from GenBank, NCBI		BOLD:ACH2807	23	Mollusca	92	Gastropoda			1476	Planorbidae			5981	Indoplanorbis	29494	Indoplanorbis exustus					Deshayes, 1834																												Nepal													
GBMNB9550-20	MN172287	11563973		MN172287	Mined from GenBank, NCBI		BOLD:AED1697	18	Chordata	77	Actinopterygii	261	Siluriformes	140812	Sisoridae	367050	Sisorinae	140814	Glyptothorax	165650	Glyptothorax garhwali					Tilak, 1969																				28.976	81.4208							Nepal													
GBMNB9584-20	MN172321	11564007		MN172321	Mined from GenBank, NCBI		BOLD:ACS5384	18	Chordata	77	Actinopterygii	243	Cypriniformes	390673	Psilorhynchidae			201367	Psilorhynchus	682970	Psilorhynchus nudithoracicus																									28.3688	81.2047							Nepal													
